Make,Model,Model_Variant,Year_Start,Year_End,New_Gens
SKODA,SUPERB,Laurin + Klement,2019,2023,FALSE
SKODA,SUPERB,Sport Line Plus,2019,2020,FALSE
SKODA,SUPERB,Laurin + Klement,2019,2020,FALSE
SKODA,SUPERB,Sport Line Plus,2020,2023,FALSE
SKODA,SUPERB,Laurin + Klement,2020,2023,FALSE
SKODA,SUPERB,S,2019,2020,FALSE
SKODA,SUPERB,SE,2019,2020,FALSE
SKODA,SUPERB,SE Technology,2019,2020,FALSE
SKODA,SUPERB,SE,2020,2021,FALSE
SKODA,SUPERB,SE Technology,2020,2021,FALSE
SKODA,SUPERB,S,2019,2020,FALSE
SKODA,SUPERB,SE,2019,2022,FALSE
SKODA,SUPERB,SE,2019,2023,FALSE
SKODA,SUPERB,SE Technology,2019,2022,FALSE
SKODA,SUPERB,SE Technology,2019,2023,FALSE
SKODA,SUPERB,SE L,2019,2022,FALSE
SKODA,SUPERB,SE L,2019,2023,FALSE
SKODA,SUPERB,Sport Line Plus,2019,2023,FALSE
SKODA,SUPERB,SE L,2019,2020,FALSE
SKODA,SUPERB,SE L,2019,2020,FALSE
SKODA,SUPERB,Sport Line Plus,2019,2020,FALSE
SKODA,SUPERB,Sport Line Plus,2019,2020,FALSE
SKODA,SUPERB,Laurin + Klement,2019,2020,FALSE
SKODA,SUPERB,Laurin + Klement,2019,2020,FALSE
SKODA,SUPERB,SE L,2020,2023,FALSE
SKODA,SUPERB,SE L,2020,2023,FALSE
SKODA,SUPERB,Sport Line Plus,2020,2023,FALSE
SKODA,SUPERB,Laurin + Klement,2020,2023,FALSE
SKODA,SUPERB,SE Technology,2020,2023,FALSE
SKODA,SUPERB,SE L,2020,2023,FALSE
SKODA,SUPERB,Sport Line Plus,2020,2023,FALSE
SKODA,SUPERB,Laurin + Klement,2020,2023,FALSE
SKODA,SUPERB,SE,2019,2022,FALSE
SKODA,SUPERB,SE,2019,2023,FALSE
SKODA,SUPERB,SE Technology,2019,2022,FALSE
SKODA,SUPERB,SE Technology,2019,2023,FALSE
SKODA,SUPERB,SE L,2019,2022,FALSE
SKODA,SUPERB,SE L,2019,2023,FALSE
SKODA,SUPERB,Sport Line Plus,2019,2023,FALSE
SKODA,SUPERB,SE L,2019,2023,FALSE
SKODA,SUPERB,Sport Line Plus,2019,2023,FALSE
SKODA,SUPERB,Laurin + Klement,2019,2023,FALSE
SKODA,SUPERB,Sport Line Plus,2019,2020,FALSE
SKODA,SUPERB,Laurin + Klement,2019,2020,FALSE
SKODA,SUPERB,Sport Line Plus,2020,2023,FALSE
SKODA,SUPERB,Laurin + Klement,2020,2023,FALSE
SKODA,SUPERB,S,2019,2020,FALSE
SKODA,SUPERB,SE,2019,2020,FALSE
SKODA,SUPERB,SE Technology,2019,2020,FALSE
SKODA,SUPERB,SE,2020,2021,FALSE
SKODA,SUPERB,SE Technology,2020,2021,FALSE
SKODA,SUPERB,S,2019,2020,FALSE
SKODA,SUPERB,SE,2019,2022,FALSE
SKODA,SUPERB,SE,2019,2023,FALSE
SKODA,SUPERB,SE Technology,2019,2022,FALSE
SKODA,SUPERB,SE Technology,2019,2023,FALSE
SKODA,SUPERB,SE L,2019,2022,FALSE
SKODA,SUPERB,SE L,2019,2023,FALSE
SKODA,SUPERB,Sport Line Plus,2019,2023,FALSE
SKODA,SUPERB,SE L,2019,2020,FALSE
SKODA,SUPERB,SE L,2019,2020,FALSE
SKODA,SUPERB,Sport Line Plus,2019,2020,FALSE
SKODA,SUPERB,Sport Line Plus,2019,2020,FALSE
SKODA,SUPERB,Laurin + Klement,2019,2020,FALSE
SKODA,SUPERB,Laurin + Klement,2019,2020,FALSE
SKODA,SUPERB,SE L,2020,2023,FALSE
SKODA,SUPERB,SE L,2020,2023,FALSE
SKODA,SUPERB,Sport Line Plus,2020,2023,FALSE
SKODA,SUPERB,Laurin + Klement,2020,2023,FALSE
SKODA,KODIAQ,S,2017,2018,FALSE
SKODA,KODIAQ,SE,2017,2018,FALSE
SKODA,KODIAQ,SE,2017,2018,FALSE
SKODA,KODIAQ,SE,2017,2018,FALSE
SKODA,KODIAQ,SE L,2017,2018,FALSE
SKODA,KODIAQ,SE L,2017,2018,FALSE
SKODA,KODIAQ,Edition,2017,2018,FALSE
SKODA,KODIAQ,Edition,2017,2018,FALSE
SKODA,KODIAQ,SE,2017,2018,FALSE
SKODA,KODIAQ,SE,2017,2018,FALSE
SKODA,KODIAQ,SE,2017,2018,FALSE
SKODA,KODIAQ,SE,2017,2018,FALSE
SKODA,KODIAQ,SE L,2017,2018,FALSE
SKODA,KODIAQ,SE L,2017,2018,FALSE
SKODA,KODIAQ,SE L,2017,2018,FALSE
SKODA,KODIAQ,SE L,2017,2018,FALSE
SKODA,KODIAQ,Scout,2017,2018,FALSE
SKODA,KODIAQ,Scout,2017,2018,FALSE
SKODA,KODIAQ,Sport Line,2017,2018,FALSE
SKODA,KODIAQ,Sport Line,2017,2018,FALSE
SKODA,KODIAQ,Edition,2017,2018,FALSE
SKODA,KODIAQ,Edition,2017,2018,FALSE
SKODA,KODIAQ,Edition,2017,2018,FALSE
SKODA,KODIAQ,Edition,2017,2018,FALSE
SKODA,KODIAQ,SE,2018,2021,FALSE
SKODA,KODIAQ,SE,2018,2021,FALSE
SKODA,KODIAQ,SE,2018,2019,FALSE
SKODA,KODIAQ,SE,2018,2021,FALSE
SKODA,KODIAQ,SE,2018,2021,FALSE
SKODA,KODIAQ,SE,2018,2019,FALSE
SKODA,KODIAQ,SE Drive,2020,2021,FALSE
SKODA,KODIAQ,SE Drive,2020,2021,FALSE
SKODA,KODIAQ,SE L,2018,2019,FALSE
SKODA,KODIAQ,SE L,2018,2019,FALSE
SKODA,KODIAQ,SE L,2018,2019,FALSE
SKODA,KODIAQ,SE L,2018,2021,FALSE
SKODA,KODIAQ,SE L,2018,2021,FALSE
SKODA,KODIAQ,SE L,2018,2019,FALSE
SKODA,KODIAQ,Edition,2018,2019,FALSE
SKODA,KODIAQ,Edition,2018,2019,FALSE
SKODA,KODIAQ,Edition,2018,2019,FALSE
SKODA,KODIAQ,Edition,2018,2020,FALSE
SKODA,KODIAQ,Edition,2018,2020,FALSE
SKODA,KODIAQ,Scout,2018,2019,FALSE
SKODA,KODIAQ,Sport Line,2020,2021,FALSE
SKODA,KODIAQ,Sport Line,2018,2019,FALSE
SKODA,KODIAQ,Edition,2018,2019,FALSE
SKODA,KODIAQ,Laurin + Klement,2018,2019,FALSE
SKODA,KODIAQ,SE L,2017,2018,FALSE
SKODA,KODIAQ,SE L,2017,2018,FALSE
SKODA,KODIAQ,Scout,2017,2018,FALSE
SKODA,KODIAQ,Sport Line,2017,2018,FALSE
SKODA,KODIAQ,Edition,2017,2018,FALSE
SKODA,KODIAQ,Edition,2017,2018,FALSE
SKODA,KODIAQ,SE L,2018,2019,FALSE
SKODA,KODIAQ,SE L,2018,2021,FALSE
SKODA,KODIAQ,Scout,2018,2020,FALSE
SKODA,KODIAQ,Sport Line,2018,2021,FALSE
SKODA,KODIAQ,Edition,2018,2019,FALSE
SKODA,KODIAQ,Edition,2018,2020,FALSE
SKODA,KODIAQ,Laurin + Klement,2018,2021,FALSE
SKODA,KODIAQ,SE,2017,2018,FALSE
SKODA,KODIAQ,SE,2017,2021,FALSE
SKODA,KODIAQ,SE,2017,2021,FALSE
SKODA,KODIAQ,SE Drive,2020,2021,FALSE
SKODA,KODIAQ,SE Technology,2017,2019,FALSE
SKODA,KODIAQ,SE Technology,2017,2019,FALSE
SKODA,KODIAQ,SE L,2017,2019,FALSE
SKODA,KODIAQ,SE L,2017,2021,FALSE
SKODA,KODIAQ,Edition,2017,2018,FALSE
SKODA,KODIAQ,Edition,2017,2020,FALSE
SKODA,KODIAQ,SE,2017,2020,FALSE
SKODA,KODIAQ,SE,2017,2021,FALSE
SKODA,KODIAQ,SE,2017,2020,FALSE
SKODA,KODIAQ,SE,2017,2021,FALSE
SKODA,KODIAQ,SE Technology,2017,2019,FALSE
SKODA,KODIAQ,SE Technology,2017,2019,FALSE
SKODA,KODIAQ,SE Technology,2017,2019,FALSE
SKODA,KODIAQ,SE Technology,2017,2019,FALSE
SKODA,KODIAQ,SE L,2017,2019,FALSE
SKODA,KODIAQ,SE L,2017,2019,FALSE
SKODA,KODIAQ,SE L,2017,2020,FALSE
SKODA,KODIAQ,SE L,2017,2021,FALSE
SKODA,KODIAQ,Scout,2017,2020,FALSE
SKODA,KODIAQ,Scout,2017,2020,FALSE
SKODA,KODIAQ,Sport Line,2017,2020,FALSE
SKODA,KODIAQ,Sport Line,2017,2021,FALSE
SKODA,KODIAQ,Edition,2017,2018,FALSE
SKODA,KODIAQ,Edition,2017,2018,FALSE
SKODA,KODIAQ,Edition,2017,2020,FALSE
SKODA,KODIAQ,Edition,2017,2020,FALSE
SKODA,KODIAQ,Laurin + Klement,2018,2020,FALSE
SKODA,KODIAQ,Laurin + Klement,2018,2021,FALSE
SKODA,KODIAQ,SE L,2017,2019,FALSE
SKODA,KODIAQ,SE L,2017,2020,FALSE
SKODA,KODIAQ,Scout,2017,2020,FALSE
SKODA,KODIAQ,Sport Line,2017,2020,FALSE
SKODA,KODIAQ,Edition,2017,2019,FALSE
SKODA,KODIAQ,Edition,2017,2020,FALSE
SKODA,KODIAQ,Laurin + Klement,2018,2020,FALSE
SKODA,KODIAQ,SE L,2020,2021,FALSE
SKODA,KODIAQ,Sport Line,2020,2021,FALSE
SKODA,KODIAQ,Laurin + Klement,2020,2021,FALSE
SKODA,KODIAQ,vRS,2019,2020,FALSE
SKODA,KODIAQ,SE,2021,2021,FALSE
SKODA,KODIAQ,SE,2021,2021,FALSE
SKODA,KODIAQ,SE,2021,2021,FALSE
SKODA,KODIAQ,SE,2021,2021,FALSE
SKODA,KODIAQ,SE Drive,2021,2022,FALSE
SKODA,KODIAQ,SE Drive,2021,2022,FALSE
SKODA,KODIAQ,SE Drive,2021,2023,FALSE
SKODA,KODIAQ,SE Drive,2021,2023,FALSE
SKODA,KODIAQ,SE L,2021,2021,FALSE
SKODA,KODIAQ,SE L,2021,2021,FALSE
SKODA,KODIAQ,SE L Executive,2021,2022,FALSE
SKODA,KODIAQ,SE L Executive,2021,,TRUE
SKODA,KODIAQ,Sport Line,2021,,TRUE
SKODA,KODIAQ,SE L,2021,2021,FALSE
SKODA,KODIAQ,SE L Executive,2021,,TRUE
SKODA,KODIAQ,Sport Line,2021,,TRUE
SKODA,KODIAQ,Laurin + Klement,2021,2023,FALSE
SKODA,KODIAQ,vRS,2021,,TRUE
SKODA,KODIAQ,SE,2021,2021,FALSE
SKODA,KODIAQ,SE,2021,2021,FALSE
SKODA,KODIAQ,SE Drive,2021,2023,FALSE
SKODA,KODIAQ,SE Drive,2021,2023,FALSE
SKODA,KODIAQ,SE L,2021,2021,FALSE
SKODA,KODIAQ,SE L Executive,2021,,TRUE
SKODA,KODIAQ,SE,2021,2021,FALSE
SKODA,KODIAQ,SE,2021,2021,FALSE
SKODA,KODIAQ,SE Drive,2021,2023,FALSE
SKODA,KODIAQ,SE Drive,2021,2023,FALSE
SKODA,KODIAQ,SE L,2021,2021,FALSE
SKODA,KODIAQ,SE L Executive,2021,,TRUE
SKODA,KODIAQ,Sport Line,2021,,TRUE
SKODA,KODIAQ,Laurin + Klement,2021,2023,FALSE
SKODA,KODIAQ,SE L,2021,2021,FALSE
SKODA,KODIAQ,SE L Executive,2021,,TRUE
SKODA,KODIAQ,Sport Line,2021,,TRUE
SKODA,KODIAQ,Laurin + Klement,2021,2023,FALSE
SKODA,ENYAQ,80 Loft,2023,2023,FALSE
SKODA,ENYAQ,80 Loft,2023,2023,FALSE
SKODA,ENYAQ,80 Loft,2023,2023,FALSE
SKODA,ENYAQ,80 Lounge,2023,2023,FALSE
SKODA,ENYAQ,80 Lounge,2023,2023,FALSE
SKODA,ENYAQ,80 Lounge,2023,2023,FALSE
SKODA,ENYAQ,80 suite,2023,2023,FALSE
SKODA,ENYAQ,80 suite,2023,2023,FALSE
SKODA,ENYAQ,80 suite,2023,2023,FALSE
SKODA,ENYAQ,80 ecoSuite,2023,2023,FALSE
SKODA,ENYAQ,80 ecoSuite,2023,2023,FALSE
SKODA,ENYAQ,80 ecoSuite,2023,2023,FALSE
SKODA,ENYAQ,80 Sportline Plus,2023,2023,FALSE
SKODA,ENYAQ,80 Sportline Plus,2023,2023,FALSE
SKODA,ENYAQ,80 Sportline Plus,2023,2023,FALSE
SKODA,ENYAQ,80x Sportline Plus,2023,2023,FALSE
SKODA,ENYAQ,80x Sportline Plus,2023,2023,FALSE
SKODA,ENYAQ,80x Sportline Plus,2023,2023,FALSE
SKODA,ENYAQ,vRS,2022,2023,FALSE
SKODA,ENYAQ,vRS,2022,2023,FALSE
SKODA,ENYAQ,vRS,2022,2023,FALSE
SKODA,ENYAQ,60 Loft,2021,2021,FALSE
SKODA,ENYAQ,60 Loft,2021,2023,FALSE
SKODA,ENYAQ,60 Loft,2022,2023,FALSE
SKODA,ENYAQ,60 Loft,2021,2021,FALSE
SKODA,ENYAQ,60 Loft,2021,2021,FALSE
SKODA,ENYAQ,60 Lodge,2021,2021,FALSE
SKODA,ENYAQ,60 Lodge,2021,2022,FALSE
SKODA,ENYAQ,60 Lodge,2021,2021,FALSE
SKODA,ENYAQ,60 Lodge,2021,2021,FALSE
SKODA,ENYAQ,60 Lounge,2021,2021,FALSE
SKODA,ENYAQ,60 Lounge,2021,2023,FALSE
SKODA,ENYAQ,60 Lounge,2022,2023,FALSE
SKODA,ENYAQ,60 Lounge,2021,2021,FALSE
SKODA,ENYAQ,80 Lounge,2021,2021,FALSE
SKODA,ENYAQ,60 Suite,2021,2021,FALSE
SKODA,ENYAQ,60 Suite,2021,2023,FALSE
SKODA,ENYAQ,60 Suite,2022,2023,FALSE
SKODA,ENYAQ,60 Suite,2021,2021,FALSE
SKODA,ENYAQ,60 Suite,2021,2021,FALSE
SKODA,ENYAQ,60 ecoSuite,2021,2021,FALSE
SKODA,ENYAQ,60 ecoSuite,2021,2023,FALSE
SKODA,ENYAQ,60 ecoSuite,2022,2023,FALSE
SKODA,ENYAQ,60 ecoSuite,2021,2021,FALSE
SKODA,ENYAQ,60 ecoSuite,2021,2021,FALSE
SKODA,ENYAQ,80 Loft,2021,2021,FALSE
SKODA,ENYAQ,80 Loft,2021,2023,FALSE
SKODA,ENYAQ,80 Loft,2022,2023,FALSE
SKODA,ENYAQ,80 Loft,2022,2023,FALSE
SKODA,ENYAQ,80 Lodge,2021,2021,FALSE
SKODA,ENYAQ,80 Lodge,2021,2023,FALSE
SKODA,ENYAQ,80 Lounge,2021,2021,FALSE
SKODA,ENYAQ,80 Lounge,2021,2023,FALSE
SKODA,ENYAQ,80 Lounge,2022,2023,FALSE
SKODA,ENYAQ,80 Lounge,2022,2023,FALSE
SKODA,ENYAQ,80 Suite,2021,2021,FALSE
SKODA,ENYAQ,80 Suite,2021,2023,FALSE
SKODA,ENYAQ,80 Suite,2022,2023,FALSE
SKODA,ENYAQ,80 Suite,2022,2023,FALSE
SKODA,ENYAQ,80 ecoSuite,2021,2021,FALSE
SKODA,ENYAQ,80 ecoSuite,2021,2023,FALSE
SKODA,ENYAQ,80 Suite,2022,2023,FALSE
SKODA,ENYAQ,80 ecoSuite,2022,2023,FALSE
SKODA,ENYAQ,80 Sportline,2021,2021,FALSE
SKODA,ENYAQ,80 Sportline,2021,2022,FALSE
SKODA,ENYAQ,80 Sportline Plus,2022,2023,FALSE
SKODA,ENYAQ,80 Sportline Plus,2022,2023,FALSE
SKODA,ENYAQ,80 Sportline Plus,2022,2023,FALSE
SKODA,ENYAQ,80x Sportline,2021,2022,FALSE
SKODA,ENYAQ,80x Sportline Plus,2022,2023,FALSE
SKODA,ENYAQ,80x Sportline,2022,2023,FALSE
SKODA,ENYAQ,80x Sportline Plus,2022,2023,FALSE
SKODA,ENYAQ,vRS,2023,2023,FALSE
SKODA,ENYAQ,80x Sportline Plus,2023,2023,FALSE
SKODA,ENYAQ,80x Sportline Plus,2023,2023,FALSE
SKODA,ENYAQ,80 Founders Edition,2021,2021,FALSE
SKODA,ENYAQ,,2023,2023,FALSE
SKODA,ENYAQ,,2023,2023,FALSE
SKODA,ENYAQ,,2023,2023,FALSE
SKODA,ENYAQ,,2023,2023,FALSE
SKODA,ENYAQ,Edition,2023,,TRUE
SKODA,ENYAQ,Edition,2023,,TRUE
SKODA,ENYAQ,Edition,2023,,TRUE
SKODA,ENYAQ,Edition,2023,,TRUE
SKODA,ENYAQ,Edition,2023,,TRUE
SKODA,ENYAQ,Edition,2023,,TRUE
SKODA,ENYAQ,Edition,2023,,TRUE
SKODA,ENYAQ,Edition,2023,,TRUE
SKODA,ENYAQ,Edition,2023,,TRUE
SKODA,ENYAQ,Edition,2023,,TRUE
SKODA,ENYAQ,Edition,2023,,TRUE
SKODA,ENYAQ,Edition,2023,,TRUE
SKODA,ENYAQ,Sportline Plus,2023,2023,FALSE
SKODA,ENYAQ,Sportline Plus,2023,2023,FALSE
SKODA,ENYAQ,Sportline Plus,2023,2023,FALSE
SKODA,ENYAQ,Sportline Plus,2023,,TRUE
SKODA,ENYAQ,Sportline Plus,2023,,TRUE
SKODA,ENYAQ,Sportline Plus,2023,,TRUE
SKODA,ENYAQ,vRS,2023,,TRUE
SKODA,ENYAQ,vRS,2023,,TRUE
SKODA,ENYAQ,vRS,2023,,TRUE
SKODA,ENYAQ,Lounge,2023,,TRUE
SKODA,ENYAQ,,2023,,TRUE
SKODA,ENYAQ,,2023,,TRUE
SKODA,ENYAQ,,2023,,TRUE
SKODA,ENYAQ,Edition,2023,,TRUE
SKODA,ENYAQ,Edition,2023,,TRUE
SKODA,ENYAQ,Edition,2023,,TRUE
SKODA,ENYAQ,Edition,2023,,TRUE
SKODA,ENYAQ,Edition,2023,,TRUE
SKODA,ENYAQ,Edition,2023,,TRUE
SKODA,ENYAQ,Edition,2023,,TRUE
SKODA,ENYAQ,Edition,2023,,TRUE
SKODA,ENYAQ,Edition,2023,,TRUE
SKODA,ENYAQ,Edition,2023,,TRUE
SKODA,ENYAQ,Edition,2023,,TRUE
SKODA,ENYAQ,Edition,2023,,TRUE
SKODA,ENYAQ,,2023,2023,FALSE
SKODA,ENYAQ,,2023,2023,FALSE
SKODA,ENYAQ,,2023,2023,FALSE
SKODA,ENYAQ,,2023,2023,FALSE
SKODA,ENYAQ,Edition,2023,,TRUE
SKODA,ENYAQ,Edition,2023,,TRUE
SKODA,ENYAQ,Edition,2023,,TRUE
SKODA,ENYAQ,Sportline Plus,2023,,TRUE
SKODA,ENYAQ,Sportline Plus,2023,,TRUE
SKODA,ENYAQ,Sportline Plus,2023,,TRUE
SKODA,ENYAQ,Edition,2023,,TRUE
SKODA,ENYAQ,Edition,2023,,TRUE
SKODA,ENYAQ,Edition,2023,,TRUE
SKODA,ENYAQ,Edition,2023,,TRUE
SKODA,ENYAQ,Edition,2023,,TRUE
SKODA,ENYAQ,Edition,2023,,TRUE
SKODA,ENYAQ,Edition,2023,,TRUE
SKODA,ENYAQ,Edition,2023,,TRUE
SKODA,ENYAQ,Edition,2023,,TRUE
SKODA,ENYAQ,Sportline Plus,2023,2023,FALSE
SKODA,ENYAQ,Sportline Plus,2023,2023,FALSE
SKODA,ENYAQ,Sportline Plus,2023,2023,FALSE
SKODA,ENYAQ,vRS,2023,,TRUE
SKODA,ENYAQ,vRS,2023,,TRUE
SKODA,ENYAQ,vRS,2023,,TRUE
SMART,CITY-COUPE,pure,2000,2001,FALSE
SMART,CITY-COUPE,pulse,2000,2001,FALSE
SMART,CITY-COUPE,passion,2000,2001,FALSE
SMART,CITY-CABRIOLET,passion,2001,2001,FALSE
SMART,CITY-COUPE,pure,2001,2002,FALSE
SMART,CITY-COUPE,pulse,2001,2002,FALSE
SMART,CITY-COUPE,passion,2001,2002,FALSE
SMART,CITY-CABRIOLET,Smart and pulse,2002,2002,FALSE
SMART,CITY-CABRIOLET,passion,2001,2002,FALSE
SMART,CITY-COUPE,World Cup Edition,2002,2003,FALSE
SMART,CITY-COUPE,Pure,2003,2004,FALSE
SMART,CITY-COUPE,Pure,2003,2004,FALSE
SMART,CITY-COUPE,Pulse,2003,2004,FALSE
SMART,CITY-COUPE,Passion,2003,2004,FALSE
SMART,CITY-COUPE,Brabus,2003,2004,FALSE
SMART,CITY-CABRIOLET,Pure,2003,2004,FALSE
SMART,CITY-CABRIOLET,Pulse,2003,2004,FALSE
SMART,CITY-CABRIOLET,Passion,2003,2004,FALSE
SMART,CITY-CABRIOLET,Brabus,2003,2004,FALSE
SMART,CITY-COUPE,Silverpulse,2003,2004,FALSE
SMART,CITY-COUPE,Orange,2003,2004,FALSE
SMART,CITY-CABRIOLET,Starblue,2003,2004,FALSE
SMART,CITY-CABRIOLET,Silverpulse,2003,2004,FALSE
SMART,FORTWO COUPE,Pure,2004,2007,FALSE
SMART,FORTWO COUPE,Pure,2004,2007,FALSE
SMART,FORTWO COUPE,Pulse,2004,2007,FALSE
SMART,FORTWO COUPE,Passion,2004,2007,FALSE
SMART,FORTWO COUPE,Brabus,2004,2007,FALSE
SMART,FORTWO CABRIO,Pure,2004,2007,FALSE
SMART,FORTWO CABRIO,Pulse,2004,2007,FALSE
SMART,FORTWO CABRIO,Passion,2004,2007,FALSE
SMART,FORTWO CABRIO,Brabus,2004,2007,FALSE
SMART,FORTWO COUPE,Truestyle,2004,2004,FALSE
SMART,FORTWO COUPE,Spring Edition,2004,2004,FALSE
SMART,FORTWO COUPE,Silverpulse,2004,2004,FALSE
SMART,FORTWO COUPE,Nightrun,2004,2004,FALSE
SMART,FORTWO COUPE,Pink Passion,2005,2006,FALSE
SMART,FORTWO COUPE,Grandstyle,2006,2007,FALSE
SMART,FORTWO CABRIO,Truestyle,2004,2004,FALSE
SMART,FORTWO CABRIO,Spring Edition,2004,2004,FALSE
SMART,FORTWO CABRIO,Silverpulse,2004,2007,FALSE
SMART,FORTWO CABRIO,Starblue,2004,2004,FALSE
SMART,FORTWO CABRIO,I-Move,2004,2004,FALSE
SMART,FORTWO CABRIO,Pink Passion,2005,2006,FALSE
SMART,FORTWO CABRIO,Grandstyle,2006,2007,FALSE
SMART,FORTWO COUPE,Pure,2007,2008,FALSE
SMART,FORTWO COUPE,Pure,2008,2009,FALSE
SMART,FORTWO COUPE,Pure,2007,2008,FALSE
SMART,FORTWO COUPE,Pulse,2007,2008,FALSE
SMART,FORTWO COUPE,Passion,2007,2008,FALSE
SMART,FORTWO COUPE,Pulse,2008,2009,FALSE
SMART,FORTWO COUPE,Pulse,2009,2009,FALSE
SMART,FORTWO COUPE,Pure,2008,2009,FALSE
SMART,FORTWO COUPE,Passion,2008,2009,FALSE
SMART,FORTWO COUPE,Passion,2009,2009,FALSE
SMART,FORTWO COUPE,Pulse,2009,2014,FALSE
SMART,FORTWO COUPE,Pulse,2009,2014,FALSE
SMART,FORTWO COUPE,Passion,2009,2014,FALSE
SMART,FORTWO COUPE,Passion,2009,2014,FALSE
SMART,FORTWO COUPE,Passion,2007,2009,FALSE
SMART,FORTWO COUPE,Passion,2009,2009,FALSE
SMART,FORTWO COUPE,Pulse,2010,2014,FALSE
SMART,FORTWO COUPE,Pulse,2010,2014,FALSE
SMART,FORTWO COUPE,Passion,2009,2014,FALSE
SMART,FORTWO COUPE,Passion,2009,2014,FALSE
SMART,FORTWO COUPE,Brabus Xclusive,2007,2009,FALSE
SMART,FORTWO COUPE,Brabus Xclusive,2009,2010,FALSE
SMART,FORTWO COUPE,Brabus Xclusive,2010,2014,FALSE
SMART,FORTWO COUPE,Pure,2009,2009,FALSE
SMART,FORTWO COUPE,Passion,2009,2009,FALSE
SMART,FORTWO COUPE,Passion,2009,2009,FALSE
SMART,FORTWO COUPE,Pulse,2009,2014,FALSE
SMART,FORTWO COUPE,Pulse,2009,2014,FALSE
SMART,FORTWO COUPE,Passion,2009,2014,FALSE
SMART,FORTWO COUPE,Passion,2009,2014,FALSE
SMART,FORTWO COUPE,Limited Three,2009,2009,FALSE
SMART,FORTWO COUPE,Edition Highstyle,2009,2009,FALSE
SMART,FORTWO COUPE,Edition Urbanstyle,2010,2010,FALSE
SMART,FORTWO COUPE,Nightorange,2011,2012,FALSE
SMART,FORTWO COUPE,Iceshine,2012,2013,FALSE
SMART,FORTWO COUPE,Cityflame,2013,2013,FALSE
SMART,FORTWO COUPE,Edition21,2013,2014,FALSE
SMART,FORTWO COUPE,Grandstyle,2014,2014,FALSE
SMART,FORTWO COUPE,Grandstyle Plus,2014,2014,FALSE
SMART,FORTWO COUPE,Edition Highstyle,2009,2009,FALSE
SMART,FORTWO COUPE,Edition Urbanstyle,2010,2010,FALSE
SMART,FORTWO COUPE,Nightorange,2011,2012,FALSE
SMART,FORTWO COUPE,Iceshine,2012,2013,FALSE
SMART,FORTWO COUPE,Cityflame,2013,2013,FALSE
SMART,FORTWO COUPE,Grandstyle,2014,2014,FALSE
SMART,FORTWO COUPE,Grandstyle Plus,2014,2014,FALSE
SMART,FORTWO COUPE,Edition Lightshine,2010,2010,FALSE
SMART,FORTWO CABRIO,Pure,2007,2008,FALSE
SMART,FORTWO CABRIO,Pulse,2007,2008,FALSE
SMART,FORTWO CABRIO,Passion,2007,2008,FALSE
SMART,FORTWO CABRIO,Pure,2008,2009,FALSE
SMART,FORTWO CABRIO,Pulse,2008,2009,FALSE
SMART,FORTWO CABRIO,Pulse,2009,2009,FALSE
SMART,FORTWO CABRIO,Passion,2008,2009,FALSE
SMART,FORTWO CABRIO,Passion,2009,2009,FALSE
SMART,FORTWO CABRIO,Pulse,2009,2014,FALSE
SMART,FORTWO CABRIO,Pulse,2009,2014,FALSE
SMART,FORTWO CABRIO,Passion,2009,2014,FALSE
SMART,FORTWO CABRIO,Passion,2009,2014,FALSE
SMART,FORTWO CABRIO,Passion,2007,2009,FALSE
SMART,FORTWO CABRIO,Passion,2009,2009,FALSE
SMART,FORTWO CABRIO,Pulse,2010,2014,FALSE
SMART,FORTWO CABRIO,Pulse,2010,2014,FALSE
SMART,FORTWO CABRIO,Passion,2009,2014,FALSE
SMART,FORTWO CABRIO,Passion,2009,2014,FALSE
SMART,FORTWO CABRIO,Brabus Xclusive,2007,2009,FALSE
SMART,FORTWO CABRIO,Brabus Xclusive,2009,2010,FALSE
SMART,FORTWO CABRIO,Brabus Xclusive,2010,2014,FALSE
SMART,FORTWO CABRIO,Passion,2009,2009,FALSE
SMART,FORTWO CABRIO,Passion,2009,2009,FALSE
SMART,FORTWO CABRIO,Pulse,2009,2011,FALSE
SMART,FORTWO CABRIO,Pulse,2009,2011,FALSE
SMART,FORTWO CABRIO,Passion,2009,2014,FALSE
SMART,FORTWO CABRIO,Passion,2009,2014,FALSE
SMART,FORTWO COUPE,Electric drive,2013,2014,FALSE
SMART,FORTWO CABRIO,Electric drive,2013,2014,FALSE
SMART,FORTWO CABRIO,Limited Three,2009,2009,FALSE
SMART,FORTWO CABRIO,Nightorange,2011,2012,FALSE
SMART,FORTWO CABRIO,Iceshine,2012,2013,FALSE
SMART,FORTWO CABRIO,Cityflame,2013,2013,FALSE
SMART,FORTWO CABRIO,Edition21,2013,2014,FALSE
SMART,FORTWO CABRIO,Grandstyle,2014,2014,FALSE
SMART,FORTWO CABRIO,Grandstyle Plus,2014,2014,FALSE
SMART,FORTWO CABRIO,Nightorange,2011,2012,FALSE
SMART,FORTWO CABRIO,Iceshine,2012,2013,FALSE
SMART,FORTWO CABRIO,Cityflame,2013,2013,FALSE
SMART,FORTWO CABRIO,Grandstyle,2014,2014,FALSE
SMART,FORTWO CABRIO,Grandstyle Plus,2014,2014,FALSE
SMART,FORTWO COUPE,Brabus Sport,2016,2017,FALSE
SMART,FORTWO COUPE,Brabus Sport,2016,2017,FALSE
